From,To,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NO2,NOx,Ozone,SO2,CO
19-10-2018 03:00,19-10-2018 03:15,21.5,986.5,224,40,59.9,0.7,173.3,0.6,9.6,55.3,27.4,0.7,55.8,30.3,8.3,17.2,None
19-10-2018 03:15,19-10-2018 03:30,21.5,986.4,224,40,60.7,0.6,186.6,1,14.3,60.7,28.9,1.5,50.2,28,10.2,16.1,None
19-10-2018 03:30,19-10-2018 03:45,21.5,986.4,None,41,62.8,0.6,184.1,0.6,17.1,56.9,29.5,2.1,51.8,29.2,10.5,None,None
19-10-2018 03:45,19-10-2018 04:00,21.3,986.4,254,41,63.8,0.6,182.1,0.8,13.5,47.3,28.9,1.5,53,29.5,10.3,15.1,None
19-10-2018 04:00,19-10-2018 04:15,21.4,986.4,254,41,64.1,0.6,183.2,0.7,12.8,44.6,29.7,None,46,24.4,13.1,13.5,None
19-10-2018 04:15,19-10-2018 04:30,21.1,986.5,254,41,66.6,0.8,166.7,0.5,11.7,40.4,30.5,0.3,46.9,25.2,13.7,13.1,None
19-10-2018 04:30,19-10-2018 04:45,20.5,986.6,None,41,70.2,0.7,170.2,0.6,8.4,34.8,31.2,1,46.6,25.6,12,13.1,None
19-10-2018 04:45,19-10-2018 05:00,20.4,986.6,237,48,70.4,0.8,177.8,0.5,6.6,30.1,31.2,None,55.1,29,8,12.4,0.3
19-10-2018 05:00,19-10-2018 05:15,20.1,986.9,237,48,73.2,0.8,165.2,0.3,6.1,28.5,32.3,1.1,56.1,30.6,5.9,11.8,0.3
19-10-2018 05:15,19-10-2018 05:30,19.7,987.1,237,48,76.5,1,133.7,0.2,10.8,40.1,32.8,3.9,55.5,32.7,4.9,11.4,0.3
19-10-2018 05:30,19-10-2018 05:45,19.9,987.1,None,42,75.1,0.6,181,0.8,12,45.2,33.1,9.4,57.9,38.6,4.2,11.7,0.3
19-10-2018 05:45,19-10-2018 06:00,19.9,987.4,232,42,74.8,1.1,168.4,0.4,12.5,46.7,33.1,9.8,58.5,39.1,4.6,12.2,0.3
19-10-2018 06:00,19-10-2018 06:15,19.5,987.6,232,42,78.7,3.2,155.2,0.4,8.1,40.6,33.6,12.1,58.6,41.1,3.9,12.1,0.3
19-10-2018 06:15,19-10-2018 06:30,19.5,987.7,232,42,79,10.5,165.6,0.4,5.9,36.9,34.2,23.4,61.7,51.9,4,12.7,0.4
19-10-2018 06:30,19-10-2018 06:45,19.8,988,None,40,78.7,23.1,25.5,0.5,6,39.9,35.1,31.7,56.6,56,4.4,13.3,0.4
19-10-2018 06:45,19-10-2018 07:00,20.2,988.2,238,40,77.6,37.7,81.7,0.3,6.2,42.6,36,61.8,70.2,87.7,4,14.1,0.5
19-10-2018 07:00,19-10-2018 07:15,20.8,988.5,238,40,75.4,53.9,53.8,0.3,6.2,40.5,36.9,39,65.6,66.7,4.6,16,0.4
19-10-2018 07:15,19-10-2018 07:30,21.4,988.8,238,40,76.1,70.7,57.3,0.3,7.4,48.2,36.6,44.5,68,72.4,4.7,16.2,0.6
19-10-2018 07:30,19-10-2018 07:45,22.6,988.8,None,40,73,92.8,79.2,0.2,6.8,39.6,38.8,55.6,83.2,89.3,5.7,17.5,0.7
19-10-2018 07:45,19-10-2018 08:00,22.9,989.1,301,47,72.4,136.6,17.1,0.3,7.5,47.1,49.7,28.6,74.5,62.7,6.3,21.6,0.7
19-10-2018 08:00,19-10-2018 08:15,23.5,989.3,301,47,68.7,159.7,26.4,0.6,8.4,57.2,48.1,29.8,82.8,68.3,7.7,26.8,0.8
19-10-2018 08:15,19-10-2018 08:30,23.7,989.5,301,47,68.2,190,39.8,1.2,8.2,44.8,48.4,14,82,54.9,12.7,28.9,0.9
19-10-2018 08:30,19-10-2018 08:45,24,989.6,None,47,67.2,223.9,25.5,1.1,10.3,54.9,51.9,7,71.6,43.6,22.6,27.9,None
19-10-2018 08:45,19-10-2018 09:00,24.5,989.6,411,53,65.5,261.5,26.4,1.3,13.1,69.9,49.8,7.5,67.7,42,31.5,26.4,1
19-10-2018 09:00,19-10-2018 09:15,25.2,989.7,411,53,62.9,295.8,24.4,1.3,10.8,73.7,48.5,5.2,76,44.6,38.8,26.6,1.1
19-10-2018 09:15,19-10-2018 09:30,26.2,989.8,411,53,59.2,240.5,19.6,0.9,9,72.7,49.1,4.7,78.6,45.7,52.2,26,1.1
19-10-2018 09:30,19-10-2018 09:45,26.5,989.7,None,53,58.3,239.5,26.5,1.5,9.4,75.4,49.8,5.3,83,48.5,63.3,None,1.2
19-10-2018 09:45,19-10-2018 10:00,27.1,989.7,445,55,57,372.1,21.2,1.7,10.4,89.4,50,4.7,85.2,49.1,72.4,26.9,1.1
19-10-2018 10:00,19-10-2018 10:15,27.7,989.6,445,55,55.6,395.5,22,1.5,11.3,92.3,50.2,3.6,80.1,45.5,89.6,27.6,1.1
19-10-2018 10:15,19-10-2018 10:30,28.3,989.4,445,55,54.9,386.4,37.3,1.6,11,82.6,50.3,4.9,70.7,41.4,101.4,29.6,1.1
19-10-2018 10:30,19-10-2018 10:45,29,989.3,None,55,52.3,274.3,37.8,1.3,11.2,70.1,50.2,3.3,67.5,38.5,124.5,29.7,1
19-10-2018 10:45,19-10-2018 11:00,29.4,989.1,421,48,50.9,290.9,38.7,1.3,10.9,69.7,48.8,1.2,60,32.8,142.2,30.3,1
19-10-2018 11:00,19-10-2018 11:15,30.7,989,421,48,47.2,186.8,51.5,0.3,10.8,66.5,49.2,1.8,53.3,29.8,152.3,29.6,1
19-10-2018 11:15,19-10-2018 11:30,30.4,989.2,421,48,45,197,27.3,1.2,10.2,62.1,48.9,1.3,43.1,24,172.7,29.6,0.7
19-10-2018 11:30,19-10-2018 11:45,31.9,988.9,None,48,42,333.5,161.1,0.7,10.9,62.2,47.4,1.5,42,23.6,178.6,28.3,0.8
19-10-2018 11:45,19-10-2018 12:00,32.3,988.7,387,58,39,412.3,163.3,0.5,9.5,45.8,43.5,1.5,39.8,22.4,197.4,27.3,0.7
19-10-2018 12:00,19-10-2018 12:15,31.9,986.2,387,58,36.9,438.8,129.2,0.5,9.8,52.9,43.2,0.6,39.8,21.7,None,30.4,0.7
19-10-2018 12:15,19-10-2018 12:30,33.1,988.4,387,58,34.9,436.1,160.2,0.3,8.9,48.8,43.5,0.8,36.8,20.2,None,31.1,0.6
19-10-2018 12:30,19-10-2018 12:45,33.3,988.1,None,58,35.3,443.9,153.4,0.8,9,51,41.7,None,31.3,16.2,199.8,27.2,None
19-10-2018 12:45,19-10-2018 13:00,33.6,987.8,316,57,33,447.4,92.3,0.1,8.3,49.5,40.1,0.5,31,16.9,None,28.2,0.4
19-10-2018 13:00,19-10-2018 13:15,33.4,985.5,316,57,34.6,390.1,140,0.3,6.6,40.5,39.6,1.1,41.2,22.7,185.2,29.5,0.4
19-10-2018 13:15,19-10-2018 13:30,34,987.4,316,57,33.4,366.1,6.4,0.2,6.1,37.6,40.4,0.7,56.9,30.6,None,31,0.6
19-10-2018 13:30,19-10-2018 13:45,33.6,987.2,None,53,34.2,349.4,60.1,0.3,6.2,43.8,40.7,0.6,46.6,25.2,None,27.7,0.5
19-10-2018 13:45,19-10-2018 14:00,34.1,987,312,53,34.2,354.1,171.6,0.5,9.5,47,39.6,1.3,43.4,24.1,None,27.2,0.5
19-10-2018 14:00,19-10-2018 14:15,33.6,986.9,312,53,35,308.7,175.5,0.8,6.5,40.1,39.5,None,41.7,21.2,None,27.3,0.4
19-10-2018 14:15,19-10-2018 14:30,33.6,986.7,312,53,35.4,302.5,176.8,0.8,6.5,48.8,40,0.6,44.5,24.1,None,25,0.5
19-10-2018 14:30,19-10-2018 14:45,33.2,986.6,None,45,34.6,257.9,188.9,0.6,5.7,38,39.5,None,43.5,23,186.4,23.1,0.4
19-10-2018 14:45,19-10-2018 15:00,33.1,986.5,256,45,36,212.3,213,0.2,5.8,45.5,38.4,None,40.5,20.8,189.2,22,0.4
19-10-2018 15:00,19-10-2018 15:15,32.7,986.5,256,45,38.8,195.1,170.4,0.4,5.4,41.5,38.7,None,49.1,24.8,168.6,21.5,0.4
19-10-2018 15:15,19-10-2018 15:30,32.1,986.5,256,45,35.5,169.1,160.3,0.5,5.4,32.1,39.1,None,52.1,27.2,149.1,22.2,0.3
19-10-2018 15:30,19-10-2018 15:45,32,986.5,None,48,35.9,135.7,209.4,0.2,6.8,36,38.3,None,60.1,31.3,128.1,None,0.3
19-10-2018 15:45,19-10-2018 16:00,31.4,986.5,277,48,39.1,119.6,142.6,0.3,4.4,34.9,38.6,1.8,70.7,39,115.5,26.1,0.4
19-10-2018 16:00,19-10-2018 16:15,30.8,986.5,277,48,42.8,97.3,178.8,0.5,4.9,31.5,38.6,0.7,89.4,48.1,94.7,28.5,0.4
19-10-2018 16:15,19-10-2018 16:30,30.7,986.6,277,48,44.1,64.8,201.4,0.3,5.3,36.2,38.6,0.7,86.2,46.3,92.9,28.7,0.4
19-10-2018 16:30,19-10-2018 16:45,30.4,986.8,None,40,47.1,45.2,191.8,0.2,5.8,37.5,38.9,0.9,64.4,35.1,97.6,27.6,None
19-10-2018 16:45,19-10-2018 17:00,29.9,987,226,40,44.5,31.7,210.7,0.2,5.6,35.3,38.1,2.5,55.9,31.7,101.4,27.5,0.5
19-10-2018 17:00,19-10-2018 17:15,28.8,987.2,226,40,48.7,18.1,159.7,0.2,5.2,33.8,38.2,None,65.2,34.4,84.9,26.3,0.6
19-10-2018 17:15,19-10-2018 17:30,27.9,987.3,226,40,51.3,7.7,107.1,0.2,4.8,33.6,38.7,None,70.7,36.1,75.4,25.4,0.8
19-10-2018 17:30,19-10-2018 17:45,26.7,987.4,None,40,56.3,2.5,111.3,0.2,5.8,41.4,38.9,None,77.8,40.7,63.7,25.5,0.8
19-10-2018 17:45,19-10-2018 18:00,25.7,987.6,248,41,62.1,1.5,61.8,0.3,6.1,40.8,37.9,None,75.9,40.1,52,24.3,0.7
19-10-2018 18:00,19-10-2018 18:15,25.1,987.5,248,41,65,0.7,162.9,0.2,6,39.4,38.4,1.4,95.2,51.7,34.4,22.7,0.9
19-10-2018 18:15,19-10-2018 18:30,24.6,987.7,248,41,68.5,1,130,0.3,6.3,41.1,39.6,None,109.6,57.4,21.6,21.8,1.1
19-10-2018 18:30,19-10-2018 18:45,24.4,987.9,None,41,70.5,1,133.9,0.2,7.5,50.3,41.5,1.7,129.8,70.5,12.5,21.9,1.4
19-10-2018 18:45,19-10-2018 19:00,24.4,988,280,42,71.1,0.9,143,0.3,8.8,62.7,41.8,0.2,115.6,61.7,20.5,22.2,1.4
19-10-2018 19:00,19-10-2018 19:15,24.5,988.2,280,42,70.5,0.9,174.5,0.1,9.6,68.8,43.4,None,106.7,55.6,31.3,24.1,1.4
19-10-2018 19:15,19-10-2018 19:30,25,988.4,280,42,64.7,1.1,65.9,0.3,9.7,72.4,45.4,1.1,111.9,60.4,31.8,25.5,1.5
19-10-2018 19:30,19-10-2018 19:45,26.5,988.5,None,66,57.2,1.1,0.7,0.4,10.3,75.7,46.4,None,90,47.1,58.3,27.4,1.3
19-10-2018 19:45,19-10-2018 20:00,25.8,988.7,403,66,60.9,1.3,29.8,0.2,11.2,66.4,44.2,None,91.2,48.3,47.4,27.1,1.5
19-10-2018 20:00,19-10-2018 20:15,24.3,988.9,403,66,69.2,1.2,41.4,0.3,12.5,44.7,43.3,1.9,93.4,51.2,29.5,26,1.6
19-10-2018 20:15,19-10-2018 20:30,23.6,989,403,66,73,1.5,49.2,0.4,15.9,50.4,44.4,1.7,103.6,56.4,19.5,25.2,1.7
19-10-2018 20:30,19-10-2018 20:45,23.3,989.1,None,85,74,1.3,58,0.3,16,59,44.9,4.3,128.4,71.9,7,24.8,None
19-10-2018 20:45,19-10-2018 21:00,23.1,989.2,451,85,74.8,1.3,63.9,0.3,13.7,68.7,44.6,4.4,124.8,69.9,5.2,24,1.8
19-10-2018 21:00,19-10-2018 21:15,23.1,989.4,451,85,74.4,1.4,35.6,0.5,12.4,76.6,46,12.4,123.9,76,5.4,22.7,1.8
19-10-2018 21:15,19-10-2018 21:30,23.8,989.3,451,85,70.2,1.3,43.1,0.4,11.8,81.1,46.7,10.4,106.2,65,11,None,1.6
19-10-2018 21:30,19-10-2018 21:45,23.9,989.3,None,78,67.2,1.2,55.7,0.2,11.6,74,49.6,0.4,96.1,51.5,15,None,1.5
19-10-2018 21:45,19-10-2018 22:00,23.6,989.5,429,78,68.7,1.3,48.4,0.4,10.1,56.9,46.4,0.8,98,52.8,13.7,24.2,1.4
19-10-2018 22:00,19-10-2018 22:15,24.3,989.5,429,78,64.1,1.3,24.2,0.4,9.4,58.6,45.5,1.7,93.6,51.3,16.1,24.5,1.4
19-10-2018 22:15,19-10-2018 22:30,24.5,989.5,429,78,63.5,1.2,8.1,0.4,9.2,65.2,45.2,2.2,81.1,45,20.6,24.5,1.4
19-10-2018 22:30,19-10-2018 22:45,24.4,989.6,None,75,63.7,1.2,31.5,0.3,9,64.4,45.1,0.8,73.8,39.9,24.6,24.4,1.3
19-10-2018 22:45,19-10-2018 23:00,23.5,989.8,406,75,66.9,1.3,43.1,0.4,8.7,59.3,44.4,1.6,73.9,40.6,22.6,None,1.2
19-10-2018 23:00,19-10-2018 23:15,24.3,989.7,406,75,60.9,1.1,3,0.3,8.4,54.8,44.7,3.2,67.4,38.9,25.2,24.2,1.1
19-10-2018 23:15,19-10-2018 23:30,23.9,989.7,406,75,61.9,1.2,39.2,0.2,8,49.6,44.6,3.2,68,38.4,23.3,26.3,1
19-10-2018 23:30,19-10-2018 23:45,23.2,989.7,None,69,64.3,1.3,33,0.4,7.4,41.5,41.6,14,83.7,55.8,8.1,27.1,1
19-10-2018 23:45,20-10-2018 00:00,23.3,989.7,383,69,62,1.2,11.7,0.3,7.2,37.6,45.6,5.2,72.6,43,13.1,26.4,1
20-10-2018 00:00,20-10-2018 00:15,23.3,989.7,383,69,61.7,1.3,32.5,0.3,7,40.1,46.3,1,64.5,35.1,16.9,26.1,1
20-10-2018 00:15,20-10-2018 00:30,22.4,989.8,383,69,67,1.4,35.8,0.4,6.9,44.2,45.5,1.7,68.2,37.8,12.3,25.3,1
20-10-2018 00:30,20-10-2018 00:45,22.5,989.8,None,69,64.6,1.3,34.2,0.4,6.9,50.8,45.6,0.6,61.1,33,12.8,24.2,None
20-10-2018 00:45,20-10-2018 01:00,22.3,989.6,371,74,63.9,1.1,91.3,0.2,7.2,61.7,45.5,None,59.6,31.7,None,None,1
20-10-2018 01:00,20-10-2018 01:15,22.6,989.6,371,74,62.1,1.2,359.4,0.3,7.6,71.9,45.3,None,56.7,29.5,None,23,1
20-10-2018 01:15,20-10-2018 01:30,23.3,989.6,371,74,56.5,1.3,26.1,0.4,7.8,83.9,45,0.1,58.3,31,None,22.8,0.9
20-10-2018 01:30,20-10-2018 01:45,22.8,989.6,371,74,59.2,1,16.8,0.1,7.7,78.9,44.1,1.2,51.3,28.3,None,22.2,0.9
20-10-2018 01:45,20-10-2018 02:00,22.3,989.5,394,69,61.1,1,5.4,0.1,7.2,53.2,None,None,None,None,12.4,None,None
20-10-2018 02:00,20-10-2018 02:15,22.3,989.5,394,69,61.2,1.1,75.3,0.2,6.8,42.4,None,None,None,None,17.7,None,None
20-10-2018 02:15,20-10-2018 02:30,21.2,989.4,394,69,65.8,1.1,99.2,0.3,6.4,34.3,None,None,None,None,18,None,None
20-10-2018 02:30,20-10-2018 02:45,20.6,989.4,394,69,68.6,1.2,99.8,0.2,6,31.6,37.2,1.2,56.3,31,14.1,21.2,0.8
20-10-2018 02:45,20-10-2018 03:00,20.5,989.4,343,64,68.5,1.1,70.3,0.2,5.9,32.4,37.7,0.3,64.3,34.5,8.6,19.9,0.8
20-10-2018 03:00,20-10-2018 03:15,20.4,989.3,343,64,68.6,1.1,122,0.3,5.9,34.1,38.4,2.2,61.8,34.7,9.6,18.6,0.8
20-10-2018 03:15,20-10-2018 03:30,20.3,989.2,343,64,69.9,1,144.5,0.3,6,35.4,38.8,2,61.7,34.4,9.4,18.1,0.8
20-10-2018 03:30,20-10-2018 03:45,20.3,989.2,343,64,70,1,126,0.2,6.1,33.9,38.9,1.3,60.1,33,7.7,None,0.7
20-10-2018 03:45,20-10-2018 04:00,20.2,989.3,321,68,70.5,1.2,112.6,0.2,6.1,33.2,38.4,1.8,60.6,33.6,8.8,18,0.7
20-10-2018 04:00,20-10-2018 04:15,19.9,989.4,321,68,70.8,1.5,43.6,0.4,6.1,33.6,38.2,6.1,70.4,42.3,4.8,17.6,0.7
20-10-2018 04:15,20-10-2018 04:30,19.5,989.4,321,68,73.1,1.1,135.4,0.2,6.2,33.6,38.5,3.2,67.1,38.3,4.4,17.4,0.7
20-10-2018 04:30,20-10-2018 04:45,19.3,989.5,321,68,75,1.3,76.1,0.2,6.3,33.7,38.8,3.8,65.7,38.1,4.7,16.9,None
20-10-2018 04:45,20-10-2018 05:00,19.3,989.7,318,70,75.2,1.6,35.2,0.4,6.5,34.1,38.8,2.3,66.1,37,4.1,16.9,0.8
20-10-2018 05:00,20-10-2018 05:15,19.1,989.7,318,70,76.2,1.6,35.6,0.3,8.3,36.4,39.3,1.5,63.7,35.1,4.6,16.2,0.8
20-10-2018 05:15,20-10-2018 05:30,18.9,989.9,318,70,78.3,1.6,36.2,0.4,10.2,38.1,41.2,0.5,58.4,31.5,5.2,16.3,0.9
20-10-2018 05:30,20-10-2018 05:45,18.9,990,318,70,79.4,1.4,58.2,0.3,10.4,38.3,42.1,None,55,28.3,5.6,16.5,0.9
20-10-2018 05:45,20-10-2018 06:00,18.8,990.2,337,62,79.5,1.7,46.4,0.3,10.5,43.3,41.7,1.3,52.1,28.8,5.5,16,0.9
20-10-2018 06:00,20-10-2018 06:15,18.5,990.4,337,62,82.2,3.7,33.3,0.3,10.2,45.4,42.5,0.5,53.4,28.8,5.5,15.9,0.9
20-10-2018 06:15,20-10-2018 06:30,18.8,990.4,337,62,82.3,10.5,96.2,0.2,9.1,43.6,42.8,1.4,51.4,28.5,5,15,0.9
20-10-2018 06:30,20-10-2018 06:45,19.1,990.8,337,62,82.2,23.5,39.1,0.4,9,45,43.7,2.3,49,28,5.9,15,0.9
20-10-2018 06:45,20-10-2018 07:00,19.8,990.8,333,62,79.2,38.6,152.4,0.3,9.2,48.5,44.7,1.5,49.3,27.5,6.7,15.1,1
20-10-2018 07:00,20-10-2018 07:15,20.4,991,333,62,76.4,54.4,99.8,0.2,9.6,51.6,43.5,2.2,49,27.8,8.9,15.8,1
20-10-2018 07:15,20-10-2018 07:30,21.3,991.1,333,62,72.7,70.9,122.2,0.2,9,48,42,4.8,55.1,33.2,11.4,15.5,1
20-10-2018 07:30,20-10-2018 07:45,22.6,991.2,333,62,68.5,98.1,174.9,0.4,8.7,46.5,41.3,19.2,72.5,54.1,10.6,16.2,1.3
20-10-2018 07:45,20-10-2018 08:00,24.2,991.5,332,62,66.6,149.5,49,0.2,8.8,45.6,44.1,17.6,76,54.5,11.7,18.2,1.2
20-10-2018 08:00,20-10-2018 08:15,25.7,991.8,332,62,54.5,176.9,55.2,0.4,9.3,47,49.4,28.9,111.3,82.6,9.8,27.7,1.2
20-10-2018 08:15,20-10-2018 08:30,26.5,991.9,332,62,46.8,211,38.8,0.4,10.5,50.5,42.9,10.2,84.1,53.2,26.8,44,0.9
20-10-2018 08:30,20-10-2018 08:45,26.7,992.2,332,62,46,241.1,30.8,1.1,13.5,46.2,42.2,13.9,115.8,73.1,26.8,37.9,None
20-10-2018 08:45,20-10-2018 09:00,26.6,992.3,388,57,44.6,272.5,21.8,1.1,12,39.7,42.3,9.3,100,60.8,42.6,35.3,1.1
20-10-2018 09:00,20-10-2018 09:15,27.4,992.3,388,57,39.8,299.8,349.5,0.7,10.5,41.1,43.1,3.6,67.5,39,65.1,33.3,0.8
20-10-2018 09:15,20-10-2018 09:30,27.9,992.6,388,57,39.2,257.6,41.2,1.2,11,45.3,39.2,3.5,57.4,33.4,83.2,29.9,0.7
20-10-2018 09:30,20-10-2018 09:45,28.8,992.6,388,57,38.3,240.8,49.7,1,7.9,39,39,2.7,59.6,33.9,95.8,None,0.7
20-10-2018 09:45,20-10-2018 10:00,29,992.6,390,57,38.4,380.5,37.4,1,6.7,40.1,38.3,None,57.1,29.1,109.8,28.1,0.7
20-10-2018 10:00,20-10-2018 10:15,28.8,992.7,390,57,37.5,406.6,25.5,1.5,6.9,40.8,38.6,2,48.4,27.4,124.7,28.3,0.6
20-10-2018 10:15,20-10-2018 10:30,30.1,992.5,390,57,33.5,379.3,331.4,0.4,6.9,38.9,37.5,1.6,44.2,24.8,128.3,27.6,0.5
20-10-2018 10:30,20-10-2018 10:45,30,992.5,390,57,34,292.8,21.4,0.8,6.2,35.4,35.5,1.7,41.9,23.6,135.5,26.2,0.5
20-10-2018 10:45,20-10-2018 11:00,30.7,992.4,335,48,34.6,291.4,46.2,0.9,5.2,30,34.8,1.1,42,23.3,143.8,25.2,0.5
20-10-2018 11:00,20-10-2018 11:15,30.9,992.1,335,48,33.2,182.7,24,0.9,4.8,27.9,35.1,None,49.3,26.3,141.6,26.6,0.5
20-10-2018 11:15,20-10-2018 11:30,31.6,991.8,335,48,31,192.9,15.3,0.6,5.2,33.1,34.5,2.7,51.1,29.3,154.4,29.1,0.5
20-10-2018 11:30,20-10-2018 11:45,32,991.5,335,48,31.9,348.5,4.1,0.4,5,35.8,35,None,63,33.1,174.7,33,0.6
20-10-2018 11:45,20-10-2018 12:00,32.6,991.3,318,45,30.3,484,134.5,0.2,5.4,40.4,35.2,0.6,56.9,30.8,180,33.6,0.5
20-10-2018 12:00,20-10-2018 12:15,33.1,991.1,318,45,26.2,482.4,160.5,0.9,6.6,45.5,32,0.8,48.3,26.4,164.2,32.1,0.3
20-10-2018 12:15,20-10-2018 12:30,33.3,990.8,318,45,24.2,502,200.3,0.3,5.8,49.6,29.3,0.4,45.5,24.4,144.1,30.2,0.2
20-10-2018 12:30,20-10-2018 12:45,32.9,990.5,318,45,23.9,490.1,169.5,1.2,4,43,27.3,0.1,37.7,20.1,146.6,29.9,None
20-10-2018 12:45,20-10-2018 13:00,33.3,990.2,234,41,23,473.2,67.9,0.3,2.9,28,26.3,None,30.6,15.9,166,28.6,0.2
20-10-2018 13:00,20-10-2018 13:15,33.3,989.8,234,41,23.1,463.7,183.7,0.9,2.7,31.1,26.6,None,34.6,17.4,152.9,29.5,0.2
20-10-2018 13:15,20-10-2018 13:30,32.8,989.6,234,41,23.7,436.3,174.5,1.1,2.9,27.3,25.7,None,31.5,15.6,144.8,30.7,0.2
20-10-2018 13:30,20-10-2018 13:45,33.9,989.5,234,41,22.4,413.1,157,0.2,3,32.2,26,None,32,16.7,165.8,32,0.2
20-10-2018 13:45,20-10-2018 14:00,33.4,989.2,177,34,23.1,395.4,175.1,0.3,3.9,36.7,25.3,1.6,35.8,20.5,138.9,30,0.2
20-10-2018 14:00,20-10-2018 14:15,33.5,989.1,177,34,22.2,359.4,189.5,0.4,3.5,33,25,None,49,25.4,126.3,28.6,0.1
20-10-2018 14:15,20-10-2018 14:30,33.2,989,177,34,21.9,342.1,280.9,0.2,3.5,33.6,24.5,0.9,49.2,26.9,128.1,30.2,0.1
20-10-2018 14:30,20-10-2018 14:45,33.4,988.9,177,34,21.5,312.2,247.9,0.2,3,30.8,23.9,0.5,33,18,136.9,29.7,0.1
20-10-2018 14:45,20-10-2018 15:00,33.3,988.8,161,30,22.5,274.9,274.2,0.1,2.5,29.3,23.5,1.7,47.4,26.5,126.3,30.1,0.2
20-10-2018 15:00,20-10-2018 15:15,33,988.8,161,30,22,248.7,19.4,0.3,2.4,28.9,23.1,None,41.3,21.6,126,29.1,0.1
20-10-2018 15:15,20-10-2018 15:30,32,988.8,161,30,26.4,215.5,13.4,1,3,35.9,23.7,0.6,40.7,22.2,161.9,36.5,0.2
20-10-2018 15:30,20-10-2018 15:45,31.1,988.9,161,30,30.5,178.2,25.9,1.6,2.8,32.5,25.3,None,42.1,21.8,176,None,0.3
20-10-2018 15:45,20-10-2018 16:00,30.6,989,185,27,31.2,138.5,23.6,1.7,2.6,31.1,26.8,None,44.1,22.5,167.6,44.8,0.3
20-10-2018 16:00,20-10-2018 16:15,30.5,989.1,185,27,31.4,107.5,25.4,1.4,2.9,29.1,26.7,None,47.5,25.1,159.3,39.2,0.3
20-10-2018 16:15,20-10-2018 16:30,30.1,989.1,185,27,30.8,66.3,30.1,1.2,2.7,27.1,25.6,None,50.3,26.5,144.2,35.4,0.3
20-10-2018 16:30,20-10-2018 16:45,29.5,989.1,185,27,32.5,47.5,32.8,0.9,2.5,26.4,25,0.2,54.9,29.5,128.1,31.7,None
20-10-2018 16:45,20-10-2018 17:00,28.7,989.1,218,30,36.2,32.7,35.2,0.8,2.4,35.3,None,0.6,70.9,38.2,99.8,30.4,0.5
20-10-2018 17:00,20-10-2018 17:15,27.3,989.1,218,30,39.3,18.6,51.6,0.2,2.5,44.8,25.6,None,76.2,40.5,89.5,30.9,0.6
20-10-2018 17:15,20-10-2018 17:30,25.8,989.2,218,30,44.8,7.7,90.5,0.1,3.3,37.8,26.6,None,95.3,50.3,57.8,29,0.6
20-10-2018 17:30,20-10-2018 17:45,24.8,989.4,218,30,48.1,2.7,57.1,0.2,4,34.3,33,0.3,130.7,69.7,27.7,25.6,0.7
20-10-2018 17:45,20-10-2018 18:00,24.1,989.4,193,33,50.9,1.2,113,0.2,4.2,36.5,28.7,5.9,140,79.3,8.4,25.2,1
20-10-2018 18:00,20-10-2018 18:15,23.8,989.5,193,33,51.7,1.1,117.6,0.2,4.7,41.8,25.1,31.8,148.4,104.9,4.1,25.4,1.4
20-10-2018 18:15,20-10-2018 18:30,23.7,989.6,193,33,52.1,1.1,100.2,0.2,5.6,54.4,30.7,24.1,147.6,98.1,3.8,25.7,1.4
20-10-2018 18:30,20-10-2018 18:45,23.5,989.7,193,33,53.2,1,112.6,0.2,7.4,92.3,31.4,28.8,144.9,100.5,3.9,24.7,1.7
20-10-2018 18:45,20-10-2018 19:00,23.3,990,279,38,53.2,1.4,56.1,0.3,7.9,98.5,31.7,48.6,147.9,118.3,4.1,25.2,1.9
20-10-2018 19:00,20-10-2018 19:15,23,990.1,279,38,54,1.4,57.5,0.3,8.9,113.1,34.5,58.5,152.4,128.8,4.5,24.8,2.3
20-10-2018 19:15,20-10-2018 19:30,22.9,990.3,279,38,54.5,1.4,39.1,0.4,9.6,110.3,38.2,82.4,147.1,145.8,4.6,25.5,2.7
20-10-2018 19:30,20-10-2018 19:45,22.8,990.5,279,38,54.9,1.7,38.4,0.4,10.9,132.7,39.1,80.6,151.4,146.6,4,27.2,2.7
20-10-2018 19:45,20-10-2018 20:00,22.6,990.5,388,50,56.4,1.6,32.3,0.4,13.4,196.2,38.7,106.3,144.5,163.3,4.2,27.5,2.7
20-10-2018 20:00,20-10-2018 20:15,22.5,990.5,388,50,57.1,1.4,33,0.4,13.9,202.1,35.3,135.4,139.5,185.4,4.1,28.2,2.8
20-10-2018 20:15,20-10-2018 20:30,23.2,990.5,388,50,51.6,1.3,26.7,0.4,15.5,203.6,41.1,87.9,126.9,138.8,3.8,30,2.3
20-10-2018 20:30,20-10-2018 20:45,24.9,990.5,388,50,43.7,1.2,12.1,0.5,17.7,207.1,41.5,47.1,116,99.7,3.7,31.9,None
20-10-2018 20:45,20-10-2018 21:00,24,990.6,445,69,48,1.1,119.8,0.3,17.1,209.7,39.1,30.2,117.4,87.1,3.5,31.5,1.4
20-10-2018 21:00,20-10-2018 21:15,23.1,990.7,445,69,51.7,1,34,0.1,12.9,209.6,37.9,27.2,111.9,81.7,4.3,28.1,1.3
